流水號,擷取日期,發布日期,分類,優先級,地區,來源名稱,標題,摘要,原文網址,PPT候選,素材建議,引用格式,中文判讀,建議行動,PPT切角,圖片網址,圖片使用提醒,擷取模式
"2026-08-08-024","2026-08-08","Fri, 07 Aug 2026 13:07:00 GMT","品牌新品","normal","全球","WDBJ7","HOMETOWN HEALTH: E-bike, e-scooter injuries rising nationwide, data shows - WDBJ7","HOMETOWN HEALTH: E-bike, e-scooter injuries rising nationwide, data shows &nbsp;&nbsp; WDBJ7","https://news.google.com/rss/articles/CBMipwFBVV95cUxObkwwRFQ3Y09RbF9qemlHbWtzUmZkNWpSSmkzRzB2b29lUEJiZHBCS01aQjh6ZWZHcFNnTXE3VXFEa0hMdzVULWFOVkR3eGR0dU5uZnJZUS14NXdnaTFWR3Z5VVRYLWtSaENzRUFhNjlSd29EYXlPWlhDMmNmVjR6U3BraWhMbEdoUGQ1dHpKZ3F3TEFCQVRtVTlUY2pRVWtMTlZsTTVRMNIBuwFBVV95cUxQMnhUWHV3TDVpR1lGUzBORTk2YVh0VzlVUExjTWRGbnFWSlB5SC1sdm54MElaX0FQTTVLb2hDOWlYdjI1YmVuYW1CRmdfeVFCRzJlUTE5dzEtclJ6cUpFSWk4UzBLb0hXMG9YeWRtYmt6V0tHODI0TkVjclQ2Z2FsaFVuanFxQ3RiWmJhclZxTFk2VjQ5eG1tWk5rbUVRTU9IZWpnd3k2eGZZNE9icDM5aHU0a0F0ajFVZko0?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","WDBJ7｜Fri, 07 Aug 2026 13:07:00 GMT｜HOMETOWN HEALTH: E-bike, e-scooter injuries rising nationwide, data shows - WDBJ7｜https://news.google.com/rss/articles/CBMipwFBVV95cUxObkwwRFQ3Y09RbF9qemlHbWtzUmZkNWpSSmkzRzB2b29lUEJiZHBCS01aQjh6ZWZHcFNnTXE3VXFEa0hMdzVULWFOVkR3eGR0dU5uZnJZUS14NXdnaTFWR3Z5VVRYLWtSaENzRUFhNjlSd29EYXlPWlhDMmNmVjR6U3BraWhMbEdoUGQ1dHpKZ3F3TEFCQVRtVTlUY2pRVWtMTlZsTTVRMNIBuwFBVV95cUxQMnhUWHV3TDVpR1lGUzBORTk2YVh0VzlVUExjTWRGbnFWSlB5SC1sdm54MElaX0FQTTVLb2hDOWlYdjI1YmVuYW1CRmdfeVFCRzJlUTE5dzEtclJ6cUpFSWk4UzBLb0hXMG9YeWRtYmt6V0tHODI0TkVjclQ2Z2FsaFVuanFxQ3RiWmJhclZxTFk2VjQ5eG1tWk5rbUVRTU9IZWpnd3k2eGZZNE9icDM5aHU0a0F0ajFVZko0?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動輔助自行車、電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-025","2026-08-08","Fri, 07 Aug 2026 12:00:00 GMT","安全召回","urgent","全球","AboutLawsuits.com","Electric Scooter Injury Lawsuit Claims 1PLUS S10 From Amazon Came Apart, Causing Leg Fractures - AboutLawsuits.com","Electric Scooter Injury Lawsuit Claims 1PLUS S10 From Amazon Came Apart, Causing Leg Fractures &nbsp;&nbsp; AboutLawsuits.com","https://news.google.com/rss/articles/CBMipwFBVV95cUxQYXFzZzk2LXFaZFZ0VGczeXcxRGxGNkk1OEZwQVlUWmVndGE0Wjcyak92WU1ZMXJQbWY1OUlZR1Z0MzM0ZWpiSkFBU3I5X0o0Nk5iak9zQ2pQYW13M3BGNm1Ub19wZi1XQUZ3MkpYTEgzcVNNMUMyd2J4LVhNeXJOaUphN0U2d25ySWd5bzQ1aHNLbmxySWtmNGhUNGwtQ055Tm5DQ0dKaw?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","AboutLawsuits.com｜Fri, 07 Aug 2026 12:00:00 GMT｜Electric Scooter Injury Lawsuit Claims 1PLUS S10 From Amazon Came Apart, Causing Leg Fractures - AboutLawsuits.com｜https://news.google.com/rss/articles/CBMipwFBVV95cUxQYXFzZzk2LXFaZFZ0VGczeXcxRGxGNkk1OEZwQVlUWmVndGE0Wjcyak92WU1ZMXJQbWY1OUlZR1Z0MzM0ZWpiSkFBU3I5X0o0Nk5iak9zQ2pQYW13M3BGNm1Ub19wZi1XQUZ3MkpYTEgzcVNNMUMyd2J4LVhNeXJOaUphN0U2d25ySWd5bzQ1aHNLbmxySWtmNGhUNGwtQ055Tm5DQ0dKaw?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動滑板車、安全風險、法規／政策。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-026","2026-08-08","Fri, 07 Aug 2026 12:00:00 GMT","法規更新","high","全球","Finger Lakes Times","Geneva City Council advances e-bike law; public hearing set for Aug. 18 - Finger Lakes Times","Geneva City Council advances e-bike law; public hearing set for Aug. 18 &nbsp;&nbsp; Finger Lakes Times","https://news.google.com/rss/articles/CBMi4gFBVV95cUxQY2xVX2IyZkJGdzlNMWRJb25QOEtNdy05YVV4bzhBZWJJY2lMcnhKaFVwNnlNcEp3LUdfNXJrQmhMcnhxekY2SUtmd2JDV2d2bzYzUEdFY24wYWZKWVJqanh5TXdBRm8zMTBrWnFYSnRzQ1hhckxraHB0WWZPZ1BiVVVQMlBkM3RGRk1JTzJuSXpubnVXa1BoU3Njd1hra3IzR2xsWlJHdFAzT3VsWTd3YU0yRWJzdUVUVnVtMmhJeFdnUUtNNHNvRHJTRFZHY29NcTJJeWNkbzg4M0tIZEhjcUZR?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","Finger Lakes Times｜Fri, 07 Aug 2026 12:00:00 GMT｜Geneva City Council advances e-bike law; public hearing set for Aug. 18 - Finger Lakes Times｜https://news.google.com/rss/articles/CBMi4gFBVV95cUxQY2xVX2IyZkJGdzlNMWRJb25QOEtNdy05YVV4bzhBZWJJY2lMcnhKaFVwNnlNcEp3LUdfNXJrQmhMcnhxekY2SUtmd2JDV2d2bzYzUEdFY24wYWZKWVJqanh5TXdBRm8zMTBrWnFYSnRzQ1hhckxraHB0WWZPZ1BiVVVQMlBkM3RGRk1JTzJuSXpubnVXa1BoU3Njd1hra3IzR2xsWlJHdFAzT3VsWTd3YU0yRWJzdUVUVnVtMmhJeFdnUUtNNHNvRHJTRFZHY29NcTJJeWNkbzg4M0tIZEhjcUZR?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動輔助自行車、法規／政策。本則可能牽動上路資格、產品規格、補助或營運規則。","核對適用國家／城市、生效日期與是否影響速度、功率、保險或認證。","可作為法規地圖、合規風險或市場進入策略頁面的來源。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-027","2026-08-08","Fri, 07 Aug 2026 12:00:00 GMT","品牌新品","normal","全球","Yahoo","S.F.'s e-scooter wars are back. Riders are racking up thousands of violations - Yahoo","S.F.'s e-scooter wars are back. Riders are racking up thousands of violations &nbsp;&nbsp; Yahoo","https://news.google.com/rss/articles/CBMigAFBVV95cUxNd2tmNXZKU2diNUlXM0JnY2dlTGFTVlhBSHFueFcyRkN6enhpZHFGcDNXbTZGWVc2Zk9tdVVHNWdaOF9KckJnNE9zSWEyMDdVT2FfWHZndURrbVlBWUR2aU9QOHAtMFZORElKNlNYYTh5eUFRejdpZWFoaDFrVkNTbg?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Yahoo｜Fri, 07 Aug 2026 12:00:00 GMT｜S.F.'s e-scooter wars are back. Riders are racking up thousands of violations - Yahoo｜https://news.google.com/rss/articles/CBMigAFBVV95cUxNd2tmNXZKU2diNUlXM0JnY2dlTGFTVlhBSHFueFcyRkN6enhpZHFGcDNXbTZGWVc2Zk9tdVVHNWdaOF9KckJnNE9zSWEyMDdVT2FfWHZndURrbVlBWUR2aU9QOHAtMFZORElKNlNYYTh5eUFRejdpZWFoaDFrVkNTbg?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-028","2026-08-08","Fri, 07 Aug 2026 11:28:10 GMT","品牌新品","normal","全球","Siliconindia","E3 Electric.AI Launches AI-Powered E3 TRION Electric Scooter - Siliconindia","E3 Electric.AI Launches AI-Powered E3 TRION Electric Scooter &nbsp;&nbsp; Siliconindia","https://news.google.com/rss/articles/CBMiwgFBVV95cUxOM0FRd2J5MGR4VF9IUGpBbThrVENpVjVwa2ZTdVR5ZFRjWElwckZCRU53dDBpcVByTWFXalRJb3pOTDlhVG5MTEZqdFA1QnlaZ2dyZEF4RjFvQ3I1ZUl2ZlljclRXQ3JEc25UZ2p0d3NrOFNtLS1NaE9SYWtEcGc5QXB3bHJ2MWVqUEF0dktYenFGc1JFR3IzSnBkZDdTZjRMWnBudXpubGh6NEJmMk4zZ2FYVU9kV1luZUxtT3JHdHV6dw?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Siliconindia｜Fri, 07 Aug 2026 11:28:10 GMT｜E3 Electric.AI Launches AI-Powered E3 TRION Electric Scooter - Siliconindia｜https://news.google.com/rss/articles/CBMiwgFBVV95cUxOM0FRd2J5MGR4VF9IUGpBbThrVENpVjVwa2ZTdVR5ZFRjWElwckZCRU53dDBpcVByTWFXalRJb3pOTDlhVG5MTEZqdFA1QnlaZ2dyZEF4RjFvQ3I1ZUl2ZlljclRXQ3JEc25UZ2p0d3NrOFNtLS1NaE9SYWtEcGc5QXB3bHJ2MWVqUEF0dktYenFGc1JFR3IzSnBkZDdTZjRMWnBudXpubGh6NEJmMk4zZ2FYVU9kV1luZUxtT3JHdHV6dw?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動滑板車、新品上市。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-029","2026-08-08","Fri, 07 Aug 2026 10:58:00 GMT","安全召回","urgent","全球","KFVS12","Kennett man on life support after e-bike crash with on-duty trooper - KFVS12","Kennett man on life support after e-bike crash with on-duty trooper &nbsp;&nbsp; KFVS12","https://news.google.com/rss/articles/CBMimwFBVV95cUxQdjIwU2QzRDRTRXEzdWZRcV84aW5yZ2NfWkZUNlBBQVI4WDZlU2hvZFZjSTRaUF9EbGF4RVhrZHp0NTRwWFVnbGEzQjJGWHNtMHpiS29vZ3UyMV9sWUJ4cTl1NmhuUlB5Ti1LV1pZTGZQV2M1Q3M3YTNyeHdIZWJTUktMV2dGVHh0d01rMWlMNWxsdjdBQ2hIQmgxQdIBrwFBVV95cUxPSmN5YWpTTGNvb3FDM0VDa2VmNlVJQXNqbjU2X2txM1VhU29fZXBJV2dZQ3B2Xy1PU3NpYk5uRTFZaFVDUXhFejZMR04xWUR3QWlFOVh6WUZLSDkyaXpZbVZsWHRyQkdmUjV3cUxPTWE4RktvQlUzUlpVU0g4RVFlcDNmTVItdkZvTWNfdHYyVzBVbTN3akU4dlNrTy1sN0Q1clZqNmtTc0loY2VtTlA0?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","KFVS12｜Fri, 07 Aug 2026 10:58:00 GMT｜Kennett man on life support after e-bike crash with on-duty trooper - KFVS12｜https://news.google.com/rss/articles/CBMimwFBVV95cUxQdjIwU2QzRDRTRXEzdWZRcV84aW5yZ2NfWkZUNlBBQVI4WDZlU2hvZFZjSTRaUF9EbGF4RVhrZHp0NTRwWFVnbGEzQjJGWHNtMHpiS29vZ3UyMV9sWUJ4cTl1NmhuUlB5Ti1LV1pZTGZQV2M1Q3M3YTNyeHdIZWJTUktMV2dGVHh0d01rMWlMNWxsdjdBQ2hIQmgxQdIBrwFBVV95cUxPSmN5YWpTTGNvb3FDM0VDa2VmNlVJQXNqbjU2X2txM1VhU29fZXBJV2dZQ3B2Xy1PU3NpYk5uRTFZaFVDUXhFejZMR04xWUR3QWlFOVh6WUZLSDkyaXpZbVZsWHRyQkdmUjV3cUxPTWE4RktvQlUzUlpVU0g4RVFlcDNmTVItdkZvTWNfdHYyVzBVbTN3akU4dlNrTy1sN0Q1clZqNmtTc0loY2VtTlA0?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動輔助自行車、安全風險。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-030","2026-08-08","Fri, 07 Aug 2026 10:58:00 GMT","安全召回","urgent","全球","K8 News | Jonesboro, Arkansas","Kennett man on life support after e-bike crash with on-duty trooper - K8 News | Jonesboro, Arkansas","Kennett man on life support after e-bike crash with on-duty trooper &nbsp;&nbsp; K8 News | Jonesboro, Arkansas","https://news.google.com/rss/articles/CBMimgFBVV95cUxPcm1OYUVzQWJpZHJyVE5taU01enQ3OU5uV1o0dTZTMUlWMWVEV3lQSE4wcVdtVTZuODhodlFibXhtVDduSWhhUzdkdDRUMkJaWGF4SDNDYldXZ180ZHRTZi1KRTVIYmsxc1ltNW15eGJ6Y3BNbWFGcTdJQW1VYUF6ZXpnX0s3QnhPQVBBT0djN0p4YVp2RG1YRXBB0gGuAUFVX3lxTE9nLVFGNkZwZVJqdmo0TkNqT1Y0N3BLbDl4VXcyZnl0bVVUVnZWY0VlVGdOeXZ1b2wtUzd0dTNsWHUzaFZ6dGpxVG4yZEJYTTNxZ2tIb1h5M1U5WXlEZnlnZzB5YU0wdGpRZnFzRGVsNVp1NUlOTVNCS0RUeGF3VkNvZ1c1YXFzcGdJVnBBaXpZSWVob1dBZDhTUlNDNHRzd1U3MlV5SnZnMV9Cc3dTQQ?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","K8 News | Jonesboro, Arkansas｜Fri, 07 Aug 2026 10:58:00 GMT｜Kennett man on life support after e-bike crash with on-duty trooper - K8 News | Jonesboro, Arkansas｜https://news.google.com/rss/articles/CBMimgFBVV95cUxPcm1OYUVzQWJpZHJyVE5taU01enQ3OU5uV1o0dTZTMUlWMWVEV3lQSE4wcVdtVTZuODhodlFibXhtVDduSWhhUzdkdDRUMkJaWGF4SDNDYldXZ180ZHRTZi1KRTVIYmsxc1ltNW15eGJ6Y3BNbWFGcTdJQW1VYUF6ZXpnX0s3QnhPQVBBT0djN0p4YVp2RG1YRXBB0gGuAUFVX3lxTE9nLVFGNkZwZVJqdmo0TkNqT1Y0N3BLbDl4VXcyZnl0bVVUVnZWY0VlVGdOeXZ1b2wtUzd0dTNsWHUzaFZ6dGpxVG4yZEJYTTNxZ2tIb1h5M1U5WXlEZnlnZzB5YU0wdGpRZnFzRGVsNVp1NUlOTVNCS0RUeGF3VkNvZ1c1YXFzcGdJVnBBaXpZSWVob1dBZDhTUlNDNHRzd1U3MlV5SnZnMV9Cc3dTQQ?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動輔助自行車、安全風險。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-031","2026-08-08","Fri, 07 Aug 2026 10:03:00 GMT","品牌新品","normal","全球","Milwaukee Journal Sentinel","Children's Wisconsin warns of uptick in e-bike and e-scooter injuries - Milwaukee Journal Sentinel","Children's Wisconsin warns of uptick in e-bike and e-scooter injuries &nbsp;&nbsp; Milwaukee Journal Sentinel","https://news.google.com/rss/articles/CBMi3AFBVV95cUxQTjl4YUZKN1c0VTlSUXNBWEVZSnQ4clB6TDJhZzN2OVNXdF9XUEtkQllTMUwyckJKYnpsMzRUYk9zWms0QUtCM2hpNWw2eElWbl9ZT0dyS0M4em1QajlsNjJ1dlhkZlptblhIWUVzNzZpWjNkZ3A5cjNUT1hvNGlGYUVTSFFDb2xTRFRqOTlxcnBxM0hKTWRZSXlCam5iR1FCcjlnczZ1SEU4bG5vcVBsMlpoc0R6RVQwd1h6TUQ3bmk4dVZnWU5TS2NLdkpYTmlSRHZOUnNHY1lNY3JV?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Milwaukee Journal Sentinel｜Fri, 07 Aug 2026 10:03:00 GMT｜Children's Wisconsin warns of uptick in e-bike and e-scooter injuries - Milwaukee Journal Sentinel｜https://news.google.com/rss/articles/CBMi3AFBVV95cUxQTjl4YUZKN1c0VTlSUXNBWEVZSnQ4clB6TDJhZzN2OVNXdF9XUEtkQllTMUwyckJKYnpsMzRUYk9zWms0QUtCM2hpNWw2eElWbl9ZT0dyS0M4em1QajlsNjJ1dlhkZlptblhIWUVzNzZpWjNkZ3A5cjNUT1hvNGlGYUVTSFFDb2xTRFRqOTlxcnBxM0hKTWRZSXlCam5iR1FCcjlnczZ1SEU4bG5vcVBsMlpoc0R6RVQwd1h6TUQ3bmk4dVZnWU5TS2NLdkpYTmlSRHZOUnNHY1lNY3JV?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動輔助自行車、電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-032","2026-08-08","Fri, 07 Aug 2026 10:01:00 GMT","品牌新品","normal","全球","dev.ua","Uklon is preparing to launch its own electric scooter service. It will be integrated into the application ecosystem - dev.ua","Uklon is preparing to launch its own electric scooter service. It will be integrated into the application ecosystem &nbsp;&nbsp; dev.ua","https://news.google.com/rss/articles/CBMiUEFVX3lxTE0xelRyRkp5TlZkaGhtSlBCYmxfaUhScm5MUUJocUFFX0xoUEFkdWZOVHdQa0Vpd05ENEE5YnF2NmxwNm52VmtrSU5sMlpiS0No?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","dev.ua｜Fri, 07 Aug 2026 10:01:00 GMT｜Uklon is preparing to launch its own electric scooter service. It will be integrated into the application ecosystem - dev.ua｜https://news.google.com/rss/articles/CBMiUEFVX3lxTE0xelRyRkp5TlZkaGhtSlBCYmxfaUhScm5MUUJocUFFX0xoUEFkdWZOVHdQa0Vpd05ENEE5YnF2NmxwNm52VmtrSU5sMlpiS0No?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動滑板車、新品上市。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-033","2026-08-08","Fri, 07 Aug 2026 07:11:11 GMT","安全召回","urgent","全球","KUTV","Memorial grows for two 13-year-old girls killed in Syracuse scooter crash - KUTV","Memorial grows for two 13-year-old girls killed in Syracuse scooter crash &nbsp;&nbsp; KUTV","https://news.google.com/rss/articles/CBMiowFBVV95cUxPVk9iMTRsbldNN0JOMHk0SGRJSHdna0pPZmVIcnRmQnBYSmN5NmJvTU83WGhXRzVqMm5qSnVValVCQm1QOWZGOWRyenlBNHdOMFJnc3RuLThhX0RYN3J4cl9RdWs5S3RMRXRfZEVaa1dXRlFTbUpGMmVmekFpWU4zcXQzSFppU0Zlb2x3WnVRRWFQSHJPWk5fSjJURks2UTJva0hv?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","KUTV｜Fri, 07 Aug 2026 07:11:11 GMT｜Memorial grows for two 13-year-old girls killed in Syracuse scooter crash - KUTV｜https://news.google.com/rss/articles/CBMiowFBVV95cUxPVk9iMTRsbldNN0JOMHk0SGRJSHdna0pPZmVIcnRmQnBYSmN5NmJvTU83WGhXRzVqMm5qSnVValVCQm1QOWZGOWRyenlBNHdOMFJnc3RuLThhX0RYN3J4cl9RdWs5S3RMRXRfZEVaa1dXRlFTbUpGMmVmekFpWU4zcXQzSFppU0Zlb2x3WnVRRWFQSHJPWk5fSjJURks2UTJva0hv?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動滑板車、安全風險。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-034","2026-08-08","Fri, 07 Aug 2026 06:52:00 GMT","品牌新品","normal","全球","autoX","E3 Trion Electric Scooter Launched in India at Rs 1 Lakh - autoX","E3 Trion Electric Scooter Launched in India at Rs 1 Lakh &nbsp;&nbsp; autoX","https://news.google.com/rss/articles/CBMiowFBVV95cUxQd29mV3hEV1JpZWFaYkF2WFJQR3p0LXhxbTJqUTR2X29DbUFxQ3FYSjVpSVdadUZhbU5qaGNqRGp5V1FTbEhaam8ycVQ0SGFqQ1RhNUFWenl4T05JREd2c3BUdHZCcjQ4eGR0TjZkZ2hORFNvYk1ORG9ybVdGdk85MWd2cHJ2WDlwNmpwZVcxN2NvbHVRQ3R1NzlZTGw4aHZadEp3?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","autoX｜Fri, 07 Aug 2026 06:52:00 GMT｜E3 Trion Electric Scooter Launched in India at Rs 1 Lakh - autoX｜https://news.google.com/rss/articles/CBMiowFBVV95cUxQd29mV3hEV1JpZWFaYkF2WFJQR3p0LXhxbTJqUTR2X29DbUFxQ3FYSjVpSVdadUZhbU5qaGNqRGp5V1FTbEhaam8ycVQ0SGFqQ1RhNUFWenl4T05JREd2c3BUdHZCcjQ4eGR0TjZkZ2hORFNvYk1ORG9ybVdGdk85MWd2cHJ2WDlwNmpwZVcxN2NvbHVRQ3R1NzlZTGw4aHZadEp3?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動滑板車、新品上市。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-08-035","2026-08-08","Fri, 07 Aug 2026 04:08:57 GMT","品牌新品","normal","全球","Gaadiwaadi.com","India’s First AI-Powered E3 Trion Electric Scooter Launched At Rs. 99,999 - Gaadiwaadi.com","India’s First AI-Powered E3 Trion Electric Scooter Launched At Rs. 99,999 &nbsp;&nbsp; Gaadiwaadi.com","https://news.google.com/rss/articles/CBMimgFBVV95cUxOS1VoTjJHYk5vTFEtalJLUWZRMzhJZVFxY0dvQmlEOUx1ckgwLTNTMlliNFRNRHQ1Y1cwT0c0d1FROHBwaWc4ZWVLekV6emxkNXpoMlFhQ2FJcDgwSTJjcUNRYUZOSDRyTzZ5WTNYa0VWdDB6NE9tSGhHcTdBeGJxZlljdFF3cjF2Zk1rLXktdE0yRlpYZkROUHBR0gGaAUFVX3lxTE5LVWhOMkdiTm9MUS1qUktRZlEzOEllUXFjR29CaUQ5THVySDAtM1MyWWI0VE1EdDVjVzBPRzR3UVE4cHBpZzhlZUt6RXp6bGQ1emgyUWFDYUlwODBJMmNxQ1FhRk5INHJPNnlZM1hrRVZ0MHo0T21IaEdxN0F4YnFmWWN0UXdyMXZmTWsteS10TTJGWlhmRE5QcFE?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Gaadiwaadi.com｜Fri, 07 Aug 2026 04:08:57 GMT｜India’s First AI-Powered E3 Trion Electric Scooter Launched At Rs. 99,999 - Gaadiwaadi.com｜https://news.google.com/rss/articles/CBMimgFBVV95cUxOS1VoTjJHYk5vTFEtalJLUWZRMzhJZVFxY0dvQmlEOUx1ckgwLTNTMlliNFRNRHQ1Y1cwT0c0d1FROHBwaWc4ZWVLekV6emxkNXpoMlFhQ2FJcDgwSTJjcUNRYUZOSDRyTzZ5WTNYa0VWdDB6NE9tSGhHcTdBeGJxZlljdFF3cjF2Zk1rLXktdE0yRlpYZkROUHBR0gGaAUFVX3lxTE5LVWhOMkdiTm9MUS1qUktRZlEzOEllUXFjR29CaUQ5THVySDAtM1MyWWI0VE1EdDVjVzBPRzR3UVE4cHBpZzhlZUt6RXp6bGQ1emgyUWFDYUlwODBJMmNxQ1FhRk5INHJPNnlZM1hrRVZ0MHo0T21IaEdxN0F4YnFmWWN0UXdyMXZmTWsteS10TTJGWlhmRE5QcFE?oc=5｜擷取日 2026-08-08","自動判讀焦點：電動滑板車、新品上市。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
